Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Haskell, real/grep, -1,72.903320312500000000, 65.487792968750000000,  ,  , 2967, 45.1, 5920
Haskell, real/grep, -1,72.392822265625000000, 64.819519042968750000,  ,  , 2950, 47.3, 6240
Haskell, real/grep, -1,75.767272949218750000, 67.646911621093750000,  ,  , 3108, 49.1, 6080
Haskell, real/grep, -1,73.907653808593750000, 66.416259765625000000,  ,  , 2954, 49.0, 6080
Haskell, real/grep, -1,74.116394042968750000, 66.502380371093750000,  ,  , 2968, 50.8, 6080
Haskell, real/grep, -1,76.368347167968750000, 68.458740234375000000,  ,  , 3127, 50.9, 5920
Haskell, real/grep, -1,74.640686035156250000, 67.003540039062500000,  ,  , 2979, 52.4, 5920
Haskell, real/grep, -1,76.569763183593750000, 68.312438964843750000,  ,  , 3144, 51.6, 6080
Haskell, real/grep, -1,75.247192382812500000, 67.287353515625000000,  ,  , 3082, 52.6, 6080
Haskell, real/grep, -1,73.653381347656250000, 65.873657226562500000,  ,  , 2981, 51.6, 5760
Haskell, real/grep, 5,41.184509277343750000, 21.308288574218750000,  ,  , 8239, 38.5, 5760
Haskell, real/grep, 5,40.809936523437500000, 21.335937500000000000,  ,  , 8153, 38.6, 5760
Haskell, real/grep, 5,40.823059082031250000, 21.350036621093750000,  ,  , 8151, 38.6, 5760
Haskell, real/grep, 5,40.877319335937500000, 21.446289062500000000,  ,  , 8185, 38.4, 5920
Haskell, real/grep, 5,40.550292968750000000, 21.287170410156250000,  ,  , 8127, 38.9, 6080
Haskell, real/grep, 5,39.411804199218750000, 21.633911132812500000,  ,  , 7891, 38.5, 5600
Haskell, real/grep, 5,41.525024414062500000, 21.570068359375000000,  ,  , 8319, 38.9, 5920
Haskell, real/grep, 5,40.922363281250000000, 21.278564453125000000,  ,  , 8212, 39.2, 5760
Haskell, real/grep, 5,41.054443359375000000, 21.427246093750000000,  ,  , 8209, 38.8, 5760
Haskell, real/grep, 5,40.467651367187500000, 21.169006347656250000,  ,  , 8096, 39.6, 5920
Haskell, real/grep, 10,46.606384277343750000, 35.207519531250000000,  ,  , 4651, 40.8, 6240
Haskell, real/grep, 10,46.635498046875000000, 35.496154785156250000,  ,  , 4651, 41.3, 5760
Haskell, real/grep, 10,46.965454101562500000, 35.754455566406250000,  ,  , 4677, 40.9, 5920
Haskell, real/grep, 10,47.140136718750000000, 35.814819335937500000,  ,  , 4690, 41.9, 6080
Haskell, real/grep, 10,46.267517089843750000, 34.939758300781250000,  ,  , 4610, 42.5, 5920
Haskell, real/grep, 10,45.791442871093750000, 34.304809570312500000,  ,  , 4570, 42.7, 5760
Haskell, real/grep, 10,45.748474121093750000, 34.351745605468750000,  ,  , 4553, 43.6, 5920
Haskell, real/grep, 10,45.082336425781250000, 34.264587402343750000,  ,  , 4493, 43.5, 5920
Haskell, real/grep, 10,47.000549316406250000, 35.494567871093750000,  ,  , 4702, 44.1, 6240
Haskell, real/grep, 10,48.849792480468750000, 37.120849609375000000,  ,  , 4866, 43.8, 5760
Haskell, real/grep, 35,74.657592773437500000, 66.826232910156250000,  ,  , 2979, 52.8, 6080
Haskell, real/grep, 35,74.631286621093750000, 66.928588867187500000,  ,  , 3058, 51.6, 6080
Haskell, real/grep, 35,75.995300292968750000, 68.013916015625000000,  ,  , 3059, 54.9, 6080
Haskell, real/grep, 35,73.535461425781250000, 65.830505371093750000,  ,  , 3038, 51.4, 5920
Haskell, real/grep, 35,74.662292480468750000, 66.981140136718750000,  ,  , 2961, 50.9, 5920
Haskell, real/grep, 35,74.347045898437500000, 66.391601562500000000,  ,  , 3076, 52.9, 6080
Haskell, real/grep, 35,74.257934570312500000, 66.248413085937500000,  ,  , 3098, 53.1, 6080
Haskell, real/grep, 35,73.887084960937500000, 66.033569335937500000,  ,  , 3053, 52.1, 6080
Haskell, real/grep, 35,75.868408203125000000, 67.994689941406250000,  ,  , 3088, 52.9, 6080
Haskell, real/grep, 35,73.364257812500000000, 65.601135253906250000,  ,  , 3026, 50.4, 6080
Haskell, real/grep, 45,74.325195312500000000, 66.740539550781250000,  ,  , 2968, 48.9, 6080
Haskell, real/grep, 45,75.313537597656250000, 67.580444335937500000,  ,  , 3037, 50.2, 5920
Haskell, real/grep, 45,74.126220703125000000, 66.527160644531250000,  ,  , 2933, 52.9, 6080
Haskell, real/grep, 45,73.823852539062500000, 66.034484863281250000,  ,  , 3066, 52.1, 6080
Haskell, real/grep, 45,73.738220214843750000, 66.275390625000000000,  ,  , 3017, 52.9, 6080
Haskell, real/grep, 45,73.564453125000000000, 65.535095214843750000,  ,  , 3079, 51.7, 6080
Haskell, real/grep, 45,73.218444824218750000, 65.743347167968750000,  ,  , 2959, 51.9, 6080
Haskell, real/grep, 45,73.618347167968750000, 65.824951171875000000,  ,  , 3065, 51.6, 6240
Haskell, real/grep, 45,72.918090820312500000, 65.206115722656250000,  ,  , 3077, 51.3, 5760
Haskell, real/grep, 45,72.285583496093750000, 64.169067382812500000,  ,  , 3069, 51.9, 6080
Haskell, real/grep, 115,73.317749023437500000, 66.075439453125000000,  ,  , 2973, 48.7, 6080
Haskell, real/grep, 115,72.129455566406250000, 65.170166015625000000,  ,  , 2916, 49.2, 6080
Haskell, real/grep, 115,72.401916503906250000, 65.461730957031250000,  ,  , 2932, 49.2, 5760
Haskell, real/grep, 115,74.277954101562500000, 67.058654785156250000,  ,  , 3043, 50.3, 6080
Haskell, real/grep, 115,73.106567382812500000, 65.880676269531250000,  ,  , 3034, 50.6, 6080
