Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Haskell, shootout/binary-trees, -1,101.652648925781250000, 83.967529296875000000,  ,  , 3720, 52.9, 5760
Haskell, shootout/binary-trees, -1,98.931823730468750000, 80.536071777343750000,  ,  , 3919, 50.9, 6080
Haskell, shootout/binary-trees, -1,99.457092285156250000, 81.465454101562500000,  ,  , 3854, 53.0, 6080
Haskell, shootout/binary-trees, -1,101.830810546875000000, 83.726135253906250000,  ,  , 3783, 53.4, 6080
Haskell, shootout/binary-trees, -1,98.444824218750000000, 80.029052734375000000,  ,  , 3890, 52.0, 6080
Haskell, shootout/binary-trees, -1,99.202209472656250000, 80.507202148437500000,  ,  , 3903, 54.4, 6080
Haskell, shootout/binary-trees, -1,100.660583496093750000, 82.160461425781250000,  ,  , 3845, 53.6, 6080
Haskell, shootout/binary-trees, -1,91.855773925781250000, 72.098693847656250000,  ,  , 4330, 45.0, 6080
Haskell, shootout/binary-trees, -1,60.307067871093750000, 31.278259277343750000,  ,  , 7289, 42.4, 6240
Haskell, shootout/binary-trees, -1,59.428894042968750000, 31.209655761718750000,  ,  , 6972, 41.8, 5760
Haskell, shootout/binary-trees, 5,68.895385742187500000, 22.868957519531250000,  ,  , 13784, 38.3, 5920
Haskell, shootout/binary-trees, 5,69.227966308593750000, 22.836853027343750000,  ,  , 13837, 38.6, 6080
Haskell, shootout/binary-trees, 5,69.822326660156250000, 22.783691406250000000,  ,  , 13966, 38.0, 5760
Haskell, shootout/binary-trees, 5,67.472534179687500000, 22.614013671875000000,  ,  , 13500, 38.2, 5760
Haskell, shootout/binary-trees, 5,66.964416503906250000, 22.770324707031250000,  ,  , 13397, 38.4, 5760
Haskell, shootout/binary-trees, 5,68.928833007812500000, 22.793945312500000000,  ,  , 13763, 38.6, 5760
Haskell, shootout/binary-trees, 5,68.703735351562500000, 22.752929687500000000,  ,  , 13750, 38.4, 6080
Haskell, shootout/binary-trees, 5,69.503295898437500000, 22.678771972656250000,  ,  , 13889, 38.4, 6080
Haskell, shootout/binary-trees, 5,67.391906738281250000, 22.577697753906250000,  ,  , 13495, 38.1, 6080
Haskell, shootout/binary-trees, 5,68.958618164062500000, 22.850585937500000000,  ,  , 13786, 38.5, 5760
Haskell, shootout/binary-trees, 10,60.766540527343750000, 36.074279785156250000,  ,  , 6078, 42.2, 6080
Haskell, shootout/binary-trees, 10,60.359558105468750000, 36.304077148437500000,  ,  , 6011, 41.1, 5760
Haskell, shootout/binary-trees, 10,60.539672851562500000, 36.868835449218750000,  ,  , 6039, 41.4, 6080
Haskell, shootout/binary-trees, 10,61.008911132812500000, 36.083068847656250000,  ,  , 6073, 41.5, 5920
Haskell, shootout/binary-trees, 10,60.762573242187500000, 36.462158203125000000,  ,  , 6057, 42.6, 6080
Haskell, shootout/binary-trees, 10,61.611206054687500000, 35.989562988281250000,  ,  , 6138, 42.8, 6080
Haskell, shootout/binary-trees, 10,61.341857910156250000, 36.212890625000000000,  ,  , 6120, 43.5, 5920
Haskell, shootout/binary-trees, 10,61.523864746093750000, 36.968933105468750000,  ,  , 6141, 43.4, 6080
Haskell, shootout/binary-trees, 10,61.495971679687500000, 35.973754882812500000,  ,  , 6142, 44.6, 5920
Haskell, shootout/binary-trees, 10,60.597961425781250000, 36.784729003906250000,  ,  , 6052, 44.9, 5600
Haskell, shootout/binary-trees, 35,100.479431152343750000, 82.178466796875000000,  ,  , 3805, 53.1, 6240
Haskell, shootout/binary-trees, 35,82.681701660156250000, 59.709960937500000000,  ,  , 5370, 44.8, 6080
Haskell, shootout/binary-trees, 35,60.590087890625000000, 33.365905761718750000,  ,  , 6881, 43.4, 6240
Haskell, shootout/binary-trees, 35,59.431213378906250000, 32.821838378906250000,  ,  , 6628, 42.6, 6080
Haskell, shootout/binary-trees, 35,61.125732421875000000, 35.432067871093750000,  ,  , 6158, 42.0, 6080
Haskell, shootout/binary-trees, 35,61.221496582031250000, 37.365112304687500000,  ,  , 5765, 42.1, 5920
Haskell, shootout/binary-trees, 35,63.316284179687500000, 40.239074707031250000,  ,  , 5515, 42.4, 6080
Haskell, shootout/binary-trees, 35,65.413513183593750000, 42.352416992187500000,  ,  , 5388, 42.9, 5920
Haskell, shootout/binary-trees, 35,65.338378906250000000, 43.581420898437500000,  ,  , 5117, 43.6, 6080
Haskell, shootout/binary-trees, 35,66.394836425781250000, 45.134521484375000000,  ,  , 4958, 44.1, 6080
Haskell, shootout/binary-trees, 45,100.670593261718750000, 82.622863769531250000,  ,  , 3796, 53.9, 5920
Haskell, shootout/binary-trees, 45,100.621215820312500000, 82.563659667968750000,  ,  , 3797, 54.5, 6240
Haskell, shootout/binary-trees, 45,99.156616210937500000, 81.076354980468750000,  ,  , 3823, 53.7, 6080
Haskell, shootout/binary-trees, 45,96.919494628906250000, 78.519042968750000000,  ,  , 3907, 51.8, 6080
Haskell, shootout/binary-trees, 45,100.292236328125000000, 82.138854980468750000,  ,  , 3810, 54.4, 6080
Haskell, shootout/binary-trees, 45,100.961425781250000000, 82.846435546875000000,  ,  , 3842, 54.5, 6080
Haskell, shootout/binary-trees, 45,101.244812011718750000, 82.965820312500000000,  ,  , 3843, 54.4, 6080
Haskell, shootout/binary-trees, 45,97.505554199218750000, 79.135314941406250000,  ,  , 3923, 52.1, 6080
Haskell, shootout/binary-trees, 45,97.006347656250000000, 78.821350097656250000,  ,  , 3890, 53.2, 6240
Haskell, shootout/binary-trees, 45,98.654418945312500000, 80.316711425781250000,  ,  , 3873, 54.4, 6240
