timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703176044230,16544,GET user/testing,200,OK,Thread Group 1-77,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,16276,0,134
1703176044783,16443,GET MAIN PAGE,200,OK,Thread Group 1-91,text,true,,234846,121,100,100,http://35.188.112.72:30007/,15903,0,135
1703176049803,11511,GET MAIN PAGE,200,OK,Thread Group 1-84,text,true,,234844,121,100,100,http://35.188.112.72:30007/,10965,0,136
1703176043471,18234,GET LOGIN PAGE,200,OK,Thread Group 1-6,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,17989,0,129
1703176042531,19209,GET MAIN PAGE,200,OK,Thread Group 1-76,text,true,,234800,121,100,100,http://35.188.112.72:30007/,18660,0,136
1703176046310,15439,GET MAIN PAGE,200,OK,Thread Group 1-18,text,true,,234846,121,100,100,http://35.188.112.72:30007/,14892,0,135
1703176031424,30551,GET MAIN PAGE,200,OK,Thread Group 1-15,text,true,,234823,121,100,100,http://35.188.112.72:30007/,29581,0,138
1703176050284,12341,POST LOGIN,419,unknown status,Thread Group 1-9,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,12341,0,137
1703176050528,12481,GET LOGIN PAGE,200,OK,Thread Group 1-38,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,12209,0,141
1703176044003,19029,GET user/testing,200,OK,Thread Group 1-80,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,18758,0,138
1703176047467,15690,GET LOGIN PAGE,200,OK,Thread Group 1-98,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,15424,0,133
1703176050941,12340,POST LOGIN,419,unknown status,Thread Group 1-7,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,12339,0,124
1703176051053,12338,POST LOGIN,419,unknown status,Thread Group 1-42,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,12338,0,136
1703176044264,19227,GET MAIN PAGE,200,OK,Thread Group 1-35,text,true,,234800,121,100,100,http://35.188.112.72:30007/,18665,0,135
1703176050804,12767,GET MAIN PAGE,200,OK,Thread Group 1-36,text,true,,234844,121,100,100,http://35.188.112.72:30007/,12225,0,136
1703176045267,18674,GET MAIN PAGE,200,OK,Thread Group 1-58,text,true,,234800,121,100,100,http://35.188.112.72:30007/,18132,0,139
1703176048019,16052,GET MAIN PAGE,200,OK,Thread Group 1-90,text,true,,234846,121,100,100,http://35.188.112.72:30007/,15506,0,134
1703176032247,31975,GET user/testing,200,OK,Thread Group 1-95,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,31531,0,135
1703176051721,12505,GET MAIN PAGE,200,OK,Thread Group 1-43,text,true,,234844,121,100,100,http://35.188.112.72:30007/,11963,0,135
1703176045973,18285,GET MAIN PAGE,200,OK,Thread Group 1-26,text,true,,234800,121,100,100,http://35.188.112.72:30007/,17741,0,137
1703176046551,18046,GET MAIN PAGE,200,OK,Thread Group 1-50,text,true,,234800,121,100,100,http://35.188.112.72:30007/,17487,0,139
