Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, spring, 15,486.885925292968750000, 421.639892578125000000,  ,  , 24304, 55.8, 789048
Java, spring, 15,479.778686523437500000, 415.557739257812500000,  ,  , 23689, 58.0, 738132
Java, spring, 15,491.643432617187500000, 425.447204589843750000,  ,  , 24422, 58.5, 783104
Java, spring, 15,491.953674316406250000, 425.028686523437500000,  ,  , 24548, 59.0, 739556
Java, spring, 15,477.997436523437500000, 414.011169433593750000,  ,  , 23588, 59.8, 715064
Java, spring, 15,498.472229003906250000, 431.975830078125000000,  ,  , 24764, 59.8, 733304
Java, spring, 15,482.873779296875000000, 418.458923339843750000,  ,  , 24025, 57.2, 730012
Java, spring, 15,485.594665527343750000, 420.482727050781250000,  ,  , 24086, 59.0, 765032
Java, spring, 15,491.013427734375000000, 425.679382324218750000,  ,  , 24277, 58.8, 721952
Java, spring, 15,479.342163085937500000, 415.778686523437500000,  ,  , 23673, 59.0, 803572
