Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, genshi, -1,37.545898437500000000, 34.393554687500000000,  ,  , 1671, 64.8, 44180
Python, genshi, -1,38.702819824218750000, 35.575866699218750000,  ,  , 1668, 67.8, 44184
Python, genshi, -1,38.303039550781250000, 35.226135253906250000,  ,  , 1650, 63.8, 44056
Python, genshi, -1,37.705627441406250000, 34.512084960937500000,  ,  , 1672, 69.8, 44188
Python, genshi, -1,37.257385253906250000, 33.958007812500000000,  ,  , 1675, 67.8, 44180
Python, genshi, -1,38.181335449218750000, 35.002746582031250000,  ,  , 1669, 69.8, 44052
Python, genshi, -1,38.769226074218750000, 35.424194335937500000,  ,  , 1681, 66.8, 44052
Python, genshi, -1,38.694335937500000000, 35.546325683593750000,  ,  , 1652, 64.5, 44056
Python, genshi, -1,38.278137207031250000, 35.125976562500000000,  ,  , 1662, 67.0, 44064
Python, genshi, -1,37.618957519531250000, 34.426513671875000000,  ,  , 1679, 67.5, 44180
