Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, regex_dna, -1,43.766479492187500000, 40.029541015625000000,  ,  , 1951, 65.5, 43932
Python, regex_dna, -1,43.290893554687500000, 39.592102050781250000,  ,  , 1947, 63.2, 43932
Python, regex_dna, -1,43.084777832031250000, 39.470275878906250000,  ,  , 1951, 67.2, 43804
Python, regex_dna, -1,41.653625488281250000, 37.983154296875000000,  ,  , 1968, 64.0, 44180
Python, regex_dna, -1,44.365051269531250000, 40.614379882812500000,  ,  , 1953, 64.0, 43928
Python, regex_dna, -1,45.245727539062500000, 41.505676269531250000,  ,  , 1914, 62.0, 44176
Python, regex_dna, -1,43.714538574218750000, 39.829528808593750000,  ,  , 1946, 62.5, 44060
Python, regex_dna, -1,44.817504882812500000, 41.093383789062500000,  ,  , 1943, 63.2, 43916
Python, regex_dna, -1,44.489135742187500000, 40.757812500000000000,  ,  , 1937, 67.5, 43808
Python, regex_dna, -1,43.738952636718750000, 40.158752441406250000,  ,  , 1933, 64.0, 43928
