Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, regex_effbot, 12,32.056640625000000000, 29.063781738281250000,  ,  , 1569, 61.8, 44056
Python, regex_effbot, 12,32.025329589843750000, 29.001953125000000000,  ,  , 1571, 59.2, 44180
Python, regex_effbot, 12,32.043518066406250000, 29.012939453125000000,  ,  , 1569, 60.2, 44048
Python, regex_effbot, 12,32.201293945312500000, 29.176025390625000000,  ,  , 1567, 66.0, 44060
Python, regex_effbot, 12,31.986816406250000000, 28.937438964843750000,  ,  , 1576, 60.0, 44052
Python, regex_effbot, 12,31.715148925781250000, 28.821838378906250000,  ,  , 1558, 60.8, 43920
Python, regex_effbot, 12,31.903198242187500000, 28.995727539062500000,  ,  , 1566, 62.5, 44052
Python, regex_effbot, 12,31.891906738281250000, 28.949340820312500000,  ,  , 1574, 66.0, 43924
Python, regex_effbot, 12,31.892395019531250000, 28.978698730468750000,  ,  , 1561, 61.0, 44048
Python, regex_effbot, 12,31.941223144531250000, 28.875976562500000000,  ,  , 1574, 61.2, 44048
