Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, fop, 12,88.489868164062500000, 77.901000976562500000,  ,  , 4572, 59.8, 341620
Java, fop, 12,85.651794433593750000, 75.228393554687500000,  ,  , 4377, 60.2, 343588
Java, fop, 12,90.496459960937500000, 79.302917480468750000,  ,  , 4629, 60.2, 348552
Java, fop, 12,87.067749023437500000, 76.541442871093750000,  ,  , 4464, 60.2, 360816
Java, fop, 12,84.070251464843750000, 73.704467773437500000,  ,  , 4347, 55.5, 339216
Java, fop, 12,83.526489257812500000, 73.469238281250000000,  ,  , 4278, 55.0, 339096
Java, fop, 12,84.718139648437500000, 74.292053222656250000,  ,  , 4308, 61.0, 352556
Java, fop, 12,84.713073730468750000, 74.230590820312500000,  ,  , 4350, 60.5, 348048
Java, fop, 12,84.846374511718750000, 74.482421875000000000,  ,  , 4357, 59.5, 352788
Java, fop, 12,83.103576660156250000, 73.261596679687500000,  ,  , 4249, 60.5, 327752
