Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, lusearch, 12,333.351684570312500000, 297.217773437500000000,  ,  , 16466, 54.8, 467936
Java, lusearch, 12,319.037841796875000000, 282.942077636718750000,  ,  , 16194, 61.5, 465788
Java, lusearch, 12,323.035644531250000000, 286.488037109375000000,  ,  , 16317, 55.0, 462376
Java, lusearch, 12,307.708557128906250000, 272.784179687500000000,  ,  , 15644, 57.2, 425892
Java, lusearch, 12,313.510009765625000000, 278.376953125000000000,  ,  , 15957, 55.2, 422328
Java, lusearch, 12,319.706237792968750000, 283.428222656250000000,  ,  , 16183, 54.0, 470656
Java, lusearch, 12,320.266235351562500000, 283.647521972656250000,  ,  , 16298, 57.2, 429708
Java, lusearch, 12,327.131103515625000000, 289.552612304687500000,  ,  , 16600, 54.5, 430388
Java, lusearch, 12,313.908691406250000000, 278.435668945312500000,  ,  , 15877, 55.8, 468460
Java, lusearch, 12,339.087280273437500000, 302.647399902343750000,  ,  , 16773, 55.8, 477000
