Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, regex_compile, 15,41.499938964843750000, 37.949645996093750000,  ,  , 1791, 64.5, 44052
Python, regex_compile, 15,40.639831542968750000, 37.322998046875000000,  ,  , 1773, 63.8, 43920
Python, regex_compile, 15,40.649169921875000000, 37.312744140625000000,  ,  , 1777, 64.2, 44040
Python, regex_compile, 15,39.962524414062500000, 36.724060058593750000,  ,  , 1776, 66.5, 44184
Python, regex_compile, 15,40.355834960937500000, 36.875976562500000000,  ,  , 1801, 65.8, 44052
Python, regex_compile, 15,40.883422851562500000, 37.491821289062500000,  ,  , 1773, 65.2, 44048
Python, regex_compile, 15,41.103393554687500000, 37.691040039062500000,  ,  , 1783, 65.2, 44180
Python, regex_compile, 15,40.603454589843750000, 37.283691406250000000,  ,  , 1781, 67.2, 44048
Python, regex_compile, 15,41.152343750000000000, 37.951721191406250000,  ,  , 1760, 61.2, 44052
Python, regex_compile, 15,41.757324218750000000, 38.416809082031250000,  ,  , 1767, 60.0, 43792
