Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, jme, 25,66.452697753906250000, 53.848144531250000000,  ,  , 8013, 52.5, 166840
Java, jme, 25,65.858154296875000000, 53.752380371093750000,  ,  , 7996, 51.5, 169388
Java, jme, 25,65.369628906250000000, 53.109375000000000000,  ,  , 7975, 50.8, 165096
Java, jme, 25,66.408630371093750000, 54.065490722656250000,  ,  , 8029, 51.2, 170988
Java, jme, 25,64.729431152343750000, 52.955139160156250000,  ,  , 8009, 50.0, 171036
Java, jme, 25,67.429626464843750000, 55.048706054687500000,  ,  , 8079, 50.5, 166336
Java, jme, 25,65.751037597656250000, 54.012939453125000000,  ,  , 8012, 49.5, 171376
Java, jme, 25,66.717163085937500000, 54.470764160156250000,  ,  , 8051, 49.8, 170604
Java, jme, 25,65.488159179687500000, 53.237121582031250000,  ,  , 7993, 48.8, 173404
Java, jme, 25,65.660095214843750000, 53.724182128906250000,  ,  , 8028, 49.5, 168612
