Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, json_dumps, 47,34.744384765625000000, 31.799316406250000000,  ,  , 1499, 62.2, 44060
Python, json_dumps, 47,34.754394531250000000, 31.716369628906250000,  ,  , 1515, 68.8, 44060
Python, json_dumps, 47,34.897583007812500000, 31.931823730468750000,  ,  , 1489, 65.5, 43932
Python, json_dumps, 47,34.192626953125000000, 31.239440917968750000,  ,  , 1501, 68.0, 44060
Python, json_dumps, 47,35.633789062500000000, 32.813964843750000000,  ,  , 1484, 68.2, 44064
Python, json_dumps, 47,34.426635742187500000, 31.577819824218750000,  ,  , 1485, 62.2, 43936
Python, json_dumps, 47,34.607299804687500000, 31.717773437500000000,  ,  , 1488, 62.8, 44064
Python, json_dumps, 47,34.404663085937500000, 31.468322753906250000,  ,  , 1492, 65.5, 43932
Python, json_dumps, 47,35.400695800781250000, 32.483520507812500000,  ,  , 1477, 63.0, 44188
Python, json_dumps, 47,34.493469238281250000, 31.506530761718750000,  ,  , 1500, 66.0, 43936
