Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, jython, 47,312.126647949218750000, 291.201110839843750000,  ,  , 9535, 57.0, 502056
Java, jython, 47,313.226867675781250000, 292.018188476562500000,  ,  , 9482, 60.2, 567440
Java, jython, 47,239.045104980468750000, 214.474365234375000000,  ,  , 11378, 56.2, 512936
Java, jython, 47,246.720947265625000000, 221.487548828125000000,  ,  , 11253, 56.8, 558400
Java, jython, 47,252.403686523437500000, 228.615966796875000000,  ,  , 10922, 55.8, 526592
Java, jython, 47,249.298339843750000000, 223.974792480468750000,  ,  , 11364, 65.8, 615740
Java, jython, 47,262.673645019531250000, 239.546264648437500000,  ,  , 10535, 68.5, 571560
Java, jython, 47,267.608276367187500000, 244.469177246093750000,  ,  , 10476, 55.8, 615952
Java, jython, 47,236.487670898437500000, 212.151000976562500000,  ,  , 11114, 63.2, 648292
Java, jython, 47,252.823425292968750000, 228.305114746093750000,  ,  , 11241, 64.2, 567404
