Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, python_startup, -1,241.772155761718750000, 131.398742675781250000, 0.342285156250000000, 18.198486328125000000, 18692, 54.0, 45904
Python, python_startup, -1,241.629882812500000000, 131.241516113281250000, 0.325317382812500000, 18.164733886718750000, 18686, 53.5, 45712
Python, python_startup, -1,242.844604492187500000, 132.059875488281250000, 0.357177734375000000, 18.174926757812500000, 18701, 53.8, 45764
Python, python_startup, -1,241.578125000000000000, 131.363830566406250000, 0.055786132812500000, 18.058898925781250000, 18658, 54.2, 45796
Python, python_startup, -1,242.840270996093750000, 131.932922363281250000, 0.343444824218750000, 18.244445800781250000, 18700, 53.8, 45700
Python, python_startup, -1,243.397033691406250000, 132.195312500000000000, 0.365600585937500000, 18.193420410156250000, 18712, 52.8, 45820
Python, python_startup, -1,243.165466308593750000, 132.116394042968750000, 0.357299804687500000, 18.169555664062500000, 18702, 53.2, 45824
Python, python_startup, -1,244.653991699218750000, 133.175476074218750000, 0.347534179687500000, 18.203674316406250000, 18667, 52.8, 45828
Python, python_startup, -1,242.599243164062500000, 131.571472167968750000, 0.040405273437500000, 18.174926757812500000, 18728, 53.8, 45748
Python, python_startup, -1,243.169921875000000000, 132.015563964843750000, 0.353942871093750000, 18.176269531250000000, 18699, 53.5, 45984
