Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, nbody, -1,116.128601074218750000, 66.750244140625000000, 0.103332519531250000, 6.615600585937500000, 8156, 54.8, 46008
Python, nbody, -1,115.789733886718750000, 66.475463867187500000, 0.161621093750000000, 6.561645507812500000, 8117, 54.0, 45792
Python, nbody, -1,116.492187500000000000, 66.943542480468750000, 0.168884277343750000, 6.592895507812500000, 8171, 51.8, 45900
Python, nbody, -1,116.559936523437500000, 66.939270019531250000, 0.163635253906250000, 6.601684570312500000, 8156, 54.0, 46064
Python, nbody, -1,116.188293457031250000, 66.750671386718750000, 0.184753417968750000, 6.585754394531250000, 8141, 52.5, 45760
Python, nbody, -1,115.271118164062500000, 66.172790527343750000, 0.174865722656250000, 6.559143066406250000, 8128, 53.5, 45740
Python, nbody, -1,116.164428710937500000, 66.750061035156250000, 0.177734375000000000, 6.619567871093750000, 8208, 52.2, 45896
Python, nbody, -1,114.758850097656250000, 65.985473632812500000, 0.098205566406250000, 6.546264648437500000, 8107, 52.8, 45828
Python, nbody, -1,115.205261230468750000, 66.234619140625000000, 0.183105468750000000, 6.546203613281250000, 8078, 53.8, 46096
Python, nbody, -1,115.001159667968750000, 66.075134277343750000, 0.164672851562500000, 6.576232910156250000, 8147, 53.5, 45892
