Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, pickle, -1,97.405517578125000000, 55.913696289062500000, 0.136108398437500000, 5.677917480468750000, 6863, 51.8, 45912
Python, pickle, -1,97.587646484375000000, 55.939025878906250000, 0.169067382812500000, 5.690979003906250000, 6892, 54.0, 45984
Python, pickle, -1,97.857055664062500000, 56.148864746093750000, 0.168701171875000000, 5.710144042968750000, 6909, 55.8, 45848
Python, pickle, -1,97.401245117187500000, 55.820678710937500000, 0.139526367187500000, 5.705810546875000000, 6897, 55.8, 45752
Python, pickle, -1,97.393371582031250000, 55.892700195312500000, 0.084838867187500000, 5.674316406250000000, 6895, 51.2, 45924
Python, pickle, -1,98.269714355468750000, 56.448913574218750000, 0.164367675781250000, 5.713256835937500000, 6898, 54.2, 45800
Python, pickle, -1,97.381774902343750000, 56.011718750000000000, 0.145812988281250000, 5.668029785156250000, 6847, 51.5, 46008
Python, pickle, -1,97.806518554687500000, 56.159790039062500000, 0.152343750000000000, 5.683898925781250000, 6891, 53.8, 46044
Python, pickle, -1,97.559631347656250000, 56.052062988281250000, 0.139648437500000000, 5.658569335937500000, 6847, 52.5, 45868
Python, pickle, -1,98.021850585937500000, 56.189025878906250000, 0.141662597656250000, 5.760192871093750000, 6968, 52.8, 45960
