Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, pickle, 25,98.646240234375000000, 56.691528320312500000, 0.155639648437500000, 5.717041015625000000, 6903, 52.2, 45808
Python, pickle, 25,98.480163574218750000, 56.522705078125000000, 0.154418945312500000, 5.667968750000000000, 6855, 53.5, 45696
Python, pickle, 25,99.092041015625000000, 56.942077636718750000, 0.154235839843750000, 5.668579101562500000, 6836, 53.0, 45752
Python, pickle, 25,99.130737304687500000, 56.984252929687500000, 0.152221679687500000, 5.698242187500000000, 6882, 52.0, 45712
Python, pickle, 25,98.550598144531250000, 56.466430664062500000, 0.140258789062500000, 5.697448730468750000, 6895, 52.5, 45788
Python, pickle, 25,99.248657226562500000, 56.950988769531250000, 0.150817871093750000, 5.672912597656250000, 6883, 51.8, 45732
Python, pickle, 25,99.029724121093750000, 56.866943359375000000, 0.162780761718750000, 5.712097167968750000, 6903, 52.0, 45828
Python, pickle, 25,98.855285644531250000, 56.817321777343750000, 0.160034179687500000, 5.661010742187500000, 6866, 54.8, 45652
Python, pickle, 25,98.332641601562500000, 56.500732421875000000, 0.076477050781250000, 5.651672363281250000, 6855, 52.8, 45804
Python, pickle, 25,99.274780273437500000, 57.083557128906250000, 0.162292480468750000, 5.736511230468750000, 6911, 54.8, 45784
