Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, biojava, 12,179.769592285156250000, 109.005065917968750000, 0.207885742187500000, 14.392944335937500000, 10887, 56.8, 602536
Java, biojava, 12,180.438781738281250000, 109.622619628906250000, 0.229187011718750000, 14.500793457031250000, 10913, 56.0, 520516
Java, biojava, 12,177.261657714843750000, 107.030456542968750000, 0.221374511718750000, 14.304443359375000000, 10808, 55.0, 622468
Java, biojava, 12,176.857666015625000000, 107.306762695312500000, 0.217102050781250000, 14.150207519531250000, 10690, 56.0, 599492
Java, biojava, 12,177.331481933593750000, 107.598632812500000000, 0.221435546875000000, 14.219848632812500000, 10754, 55.8, 596572
Java, biojava, 12,177.061950683593750000, 107.032775878906250000, 0.224853515625000000, 14.221618652343750000, 10761, 57.2, 549744
Java, biojava, 12,178.240234375000000000, 108.450744628906250000, 0.223876953125000000, 14.333496093750000000, 10719, 57.8, 456948
Java, biojava, 12,180.853698730468750000, 110.773681640625000000, 0.213562011718750000, 14.368713378906250000, 10788, 56.8, 718428
Java, biojava, 12,180.137756347656250000, 109.831420898437500000, 0.232360839843750000, 14.415222167968750000, 10773, 56.5, 524080
Java, biojava, 12,177.914245605468750000, 107.520141601562500000, 0.212097167968750000, 14.429931640625000000, 10900, 55.5, 529672
