Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, eclipse, 55,708.103088378906250000, -261618.753784179687500000, 0.347290039062500000, 49.515563964843750000, 27362, 61.8, 970228
Java, eclipse, 55,795.006042480468750000, 601.377746582031250000, 0.597045898437500000, 56.303344726562500000, 28680, 63.5, 957736
Java, eclipse, 55,714.375732421875000000, 528.190856933593750000, 0.617492675781250000, 50.992431640625000000, 27999, 61.5, 957576
Java, eclipse, 55,769.461608886718750000, 579.061462402343750000, 0.589904785156250000, 53.762695312500000000, 28352, 62.5, 974972
Java, eclipse, 55,787.244873046875000000, 595.420288085937500000, 0.646911621093750000, 56.166442871093750000, 28483, 62.8, 1190016
Java, eclipse, 55,788.447387695312500000, 599.004333496093750000, 0.609436035156250000, 54.992553710937500000, 27864, 63.2, 1032728
Java, eclipse, 55,768.856689453125000000, 577.903686523437500000, 0.645812988281250000, 54.134582519531250000, 28446, 62.5, 1208388
Java, eclipse, 55,784.066345214843750000, 591.098876953125000000, 0.615966796875000000, 55.572875976562500000, 28821, 63.2, 1230600
Java, eclipse, 55,786.596923828125000000, 593.678649902343750000, 0.605041503906250000, 55.303833007812500000, 28640, 62.8, 1100220
Java, eclipse, 55,803.693664550781250000, 608.691101074218750000, 0.658142089843750000, 57.090637207031250000, 28999, 62.2, 1039032
